SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO47301,1,26292,358,7/26/2021,8/5/2021,8/2/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47302,1,12670,360,7/26/2021,8/5/2021,8/2/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47303,1,26029,323,7/26/2021,8/5/2021,8/2/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47304,1,16272,379,7/27/2021,8/6/2021,8/3/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47305,1,25393,369,7/27/2021,8/6/2021,8/3/2021,6,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47306,1,28798,369,7/27/2021,8/6/2021,8/3/2021,6,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47307,1,20711,335,7/27/2021,8/6/2021,8/3/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47308,1,20718,327,7/27/2021,8/6/2021,8/3/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47309,1,13316,377,7/27/2021,8/6/2021,8/3/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47310,1,26303,354,7/27/2021,8/6/2021,8/3/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47311,1,15252,333,7/27/2021,8/6/2021,8/3/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47312,1,15280,333,7/27/2021,8/6/2021,8/3/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47313,1,21231,373,7/27/2021,8/6/2021,8/3/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47314,1,12673,362,7/27/2021,8/6/2021,8/3/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47315,1,13840,379,7/28/2021,8/7/2021,8/4/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47316,1,13361,369,7/28/2021,8/7/2021,8/4/2021,1,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47317,1,14154,379,7/28/2021,8/7/2021,8/4/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47318,1,13273,375,7/28/2021,8/7/2021,8/4/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47319,1,13299,370,7/28/2021,8/7/2021,8/4/2021,4,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47320,1,13315,377,7/28/2021,8/7/2021,8/4/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47321,1,13354,373,7/28/2021,8/7/2021,8/4/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47322,1,15287,343,7/28/2021,8/7/2021,8/4/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47323,1,28529,362,7/29/2021,8/8/2021,8/5/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47324,1,13400,377,7/29/2021,8/8/2021,8/5/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47325,1,13278,373,7/29/2021,8/8/2021,8/5/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47326,1,13288,379,7/29/2021,8/8/2021,8/5/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47327,1,13304,377,7/29/2021,8/8/2021,8/5/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47328,1,12681,360,7/29/2021,8/8/2021,8/5/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47329,1,13367,379,7/30/2021,8/9/2021,8/6/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47330,1,16324,369,7/30/2021,8/9/2021,8/6/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47331,1,20807,333,7/30/2021,8/9/2021,8/6/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47332,1,20350,356,7/30/2021,8/9/2021,8/6/2021,6,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47333,1,21229,368,7/30/2021,8/9/2021,8/6/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47334,1,21557,369,7/30/2021,8/9/2021,8/6/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47335,1,12581,356,7/30/2021,8/9/2021,8/6/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47336,1,26027,339,7/30/2021,8/9/2021,8/6/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47337,1,28520,354,7/31/2021,8/10/2021,8/7/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47338,1,16277,373,7/31/2021,8/10/2021,8/7/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47339,1,15626,371,7/31/2021,8/10/2021,8/7/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47340,1,13401,369,7/31/2021,8/10/2021,8/7/2021,4,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47341,1,25104,368,7/31/2021,8/10/2021,8/7/2021,6,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47342,1,26304,360,7/31/2021,8/10/2021,8/7/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47343,1,21553,379,7/31/2021,8/10/2021,8/7/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47344,1,12686,354,7/31/2021,8/10/2021,8/7/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47345,1,12583,356,7/31/2021,8/10/2021,8/7/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47346,1,12585,360,7/31/2021,8/10/2021,8/7/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47347,1,26025,321,7/31/2021,8/10/2021,8/7/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47348,1,26028,331,7/31/2021,8/10/2021,8/7/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47460,1,19255,321,8/1/2021,8/11/2021,8/8/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO47461,1,26320,356,8/1/2021,8/11/2021,8/8/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47462,1,15926,375,8/2/2021,8/12/2021,8/9/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47463,1,14203,373,8/2/2021,8/12/2021,8/9/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47464,1,16461,370,8/2/2021,8/12/2021,8/9/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47465,1,15303,341,8/2/2021,8/12/2021,8/9/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47466,1,24887,381,8/2/2021,8/12/2021,8/9/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47467,1,13446,371,8/2/2021,8/12/2021,8/9/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47468,1,26152,329,8/2/2021,8/12/2021,8/9/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47469,1,19301,383,8/3/2021,8/13/2021,8/10/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47470,1,28685,358,8/3/2021,8/13/2021,8/10/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47471,1,14539,370,8/3/2021,8/13/2021,8/10/2021,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47472,1,13438,379,8/3/2021,8/13/2021,8/10/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47473,1,21875,369,8/3/2021,8/13/2021,8/10/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47474,1,21893,379,8/3/2021,8/13/2021,8/10/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47475,1,21945,369,8/3/2021,8/13/2021,8/10/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47476,1,12693,352,8/3/2021,8/13/2021,8/10/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47477,1,28560,352,8/4/2021,8/14/2021,8/11/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47478,1,20811,325,8/4/2021,8/14/2021,8/11/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47479,1,20832,331,8/4/2021,8/14/2021,8/11/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47480,1,21568,371,8/4/2021,8/14/2021,8/11/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47481,1,21899,373,8/4/2021,8/14/2021,8/11/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47482,1,21948,370,8/4/2021,8/14/2021,8/11/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47483,1,14424,379,8/5/2021,8/15/2021,8/12/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47484,1,16452,371,8/5/2021,8/15/2021,8/12/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47485,1,14524,371,8/5/2021,8/15/2021,8/12/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47486,1,14538,377,8/5/2021,8/15/2021,8/12/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47487,1,16427,377,8/6/2021,8/16/2021,8/13/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47488,1,13426,379,8/6/2021,8/16/2021,8/13/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47489,1,21888,368,8/6/2021,8/16/2021,8/13/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47490,1,21895,371,8/6/2021,8/16/2021,8/13/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47491,1,15932,369,8/7/2021,8/17/2021,8/14/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47492,1,19181,335,8/7/2021,8/17/2021,8/14/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO47493,1,28569,358,8/8/2021,8/18/2021,8/15/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47494,1,15927,373,8/8/2021,8/18/2021,8/15/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47495,1,16196,368,8/8/2021,8/18/2021,8/15/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47496,1,16470,371,8/8/2021,8/18/2021,8/15/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47497,1,14170,370,8/8/2021,8/18/2021,8/15/2021,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47498,1,27071,325,8/8/2021,8/18/2021,8/15/2021,6,1,782.99,486.7066,782.99,62.6392,19.5748
SO47499,1,21572,377,8/8/2021,8/18/2021,8/15/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47500,1,21951,369,8/8/2021,8/18/2021,8/15/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47501,1,12214,360,8/8/2021,8/18/2021,8/15/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47502,1,19278,383,8/9/2021,8/19/2021,8/16/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47503,1,19299,383,8/9/2021,8/19/2021,8/16/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47504,1,11605,360,8/9/2021,8/19/2021,8/16/2021,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47505,1,26307,352,8/9/2021,8/19/2021,8/16/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47506,1,26324,354,8/9/2021,8/19/2021,8/16/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47507,1,15311,333,8/9/2021,8/19/2021,8/16/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47508,1,21892,370,8/9/2021,8/19/2021,8/16/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47509,1,21957,368,8/9/2021,8/19/2021,8/16/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47510,1,12688,352,8/9/2021,8/19/2021,8/16/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47511,1,14200,375,8/10/2021,8/20/2021,8/17/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47512,1,16446,373,8/10/2021,8/20/2021,8/17/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47513,1,15675,368,8/10/2021,8/20/2021,8/17/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47514,1,15684,377,8/10/2021,8/20/2021,8/17/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47515,1,26308,354,8/10/2021,8/20/2021,8/17/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47516,1,26309,362,8/10/2021,8/20/2021,8/17/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47517,1,15308,343,8/10/2021,8/20/2021,8/17/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47518,1,21946,373,8/10/2021,8/20/2021,8/17/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47519,1,26153,337,8/10/2021,8/20/2021,8/17/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47520,1,19263,389,8/11/2021,8/21/2021,8/18/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47521,1,16445,369,8/11/2021,8/21/2021,8/18/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47522,1,14089,387,8/11/2021,8/21/2021,8/18/2021,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47523,1,13443,371,8/11/2021,8/21/2021,8/18/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47524,1,21567,370,8/11/2021,8/21/2021,8/18/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47525,1,21889,379,8/11/2021,8/21/2021,8/18/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47526,1,12215,354,8/11/2021,8/21/2021,8/18/2021,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47527,1,28559,360,8/11/2021,8/21/2021,8/18/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47528,1,11598,352,8/12/2021,8/22/2021,8/19/2021,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47529,1,13429,377,8/12/2021,8/22/2021,8/19/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47530,1,15312,329,8/12/2021,8/22/2021,8/19/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47531,1,15325,339,8/12/2021,8/22/2021,8/19/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47532,1,24888,383,8/12/2021,8/22/2021,8/19/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47533,1,21886,371,8/12/2021,8/22/2021,8/19/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47534,1,26148,329,8/12/2021,8/22/2021,8/19/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47535,1,14083,385,8/13/2021,8/23/2021,8/20/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47536,1,14088,387,8/13/2021,8/23/2021,8/20/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47537,1,13436,371,8/13/2021,8/23/2021,8/20/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47538,1,13449,379,8/13/2021,8/23/2021,8/20/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47539,1,20824,329,8/13/2021,8/23/2021,8/20/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47540,1,26326,362,8/13/2021,8/23/2021,8/20/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47541,1,15314,341,8/13/2021,8/23/2021,8/20/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47542,1,21571,373,8/13/2021,8/23/2021,8/20/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47543,1,21956,377,8/13/2021,8/23/2021,8/20/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47544,1,12694,358,8/13/2021,8/23/2021,8/20/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47545,1,28553,354,8/13/2021,8/23/2021,8/20/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47546,1,28683,360,8/14/2021,8/24/2021,8/21/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47547,1,20166,333,8/14/2021,8/24/2021,8/21/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO47548,1,20834,331,8/14/2021,8/24/2021,8/21/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47549,1,19256,343,8/14/2021,8/24/2021,8/21/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO47550,1,15290,337,8/14/2021,8/24/2021,8/21/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47551,1,21878,371,8/14/2021,8/24/2021,8/21/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47552,1,21950,368,8/14/2021,8/24/2021,8/21/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47553,1,12698,354,8/14/2021,8/24/2021,8/21/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47554,1,12222,362,8/14/2021,8/24/2021,8/21/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47555,1,15674,368,8/14/2021,8/24/2021,8/21/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47556,1,14701,379,8/15/2021,8/25/2021,8/22/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47557,1,13431,377,8/15/2021,8/25/2021,8/22/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47558,1,25981,370,8/15/2021,8/25/2021,8/22/2021,6,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47559,1,12699,362,8/15/2021,8/25/2021,8/22/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47560,1,27053,325,8/16/2021,8/26/2021,8/23/2021,6,1,782.99,486.7066,782.99,62.6392,19.5748
SO47561,1,15328,321,8/16/2021,8/26/2021,8/23/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47562,1,21944,377,8/16/2021,8/26/2021,8/23/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47563,1,21955,368,8/16/2021,8/26/2021,8/23/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47564,1,12210,356,8/16/2021,8/26/2021,8/23/2021,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47565,1,15697,377,8/17/2021,8/27/2021,8/24/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47566,1,24613,389,8/17/2021,8/27/2021,8/24/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47567,1,21570,379,8/17/2021,8/27/2021,8/24/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47568,1,21885,375,8/17/2021,8/27/2021,8/24/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47569,1,21959,379,8/17/2021,8/27/2021,8/24/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47570,1,28562,352,8/18/2021,8/28/2021,8/25/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47571,1,14185,377,8/18/2021,8/28/2021,8/25/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47572,1,29149,368,8/18/2021,8/28/2021,8/25/2021,6,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47573,1,13435,369,8/18/2021,8/28/2021,8/25/2021,4,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47574,1,20171,333,8/18/2021,8/28/2021,8/25/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO47575,1,26315,362,8/18/2021,8/28/2021,8/25/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47576,1,21877,377,8/18/2021,8/28/2021,8/25/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47577,1,21891,370,8/18/2021,8/28/2021,8/25/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47578,1,12687,352,8/18/2021,8/28/2021,8/25/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47579,1,16197,371,8/19/2021,8/29/2021,8/26/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47580,1,14080,389,8/19/2021,8/29/2021,8/26/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47581,1,29152,375,8/19/2021,8/29/2021,8/26/2021,6,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47582,1,13433,373,8/19/2021,8/29/2021,8/26/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47583,1,13442,379,8/19/2021,8/29/2021,8/26/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47584,1,19194,341,8/19/2021,8/29/2021,8/26/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO47585,1,15320,329,8/19/2021,8/29/2021,8/26/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47586,1,15322,327,8/19/2021,8/29/2021,8/26/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO47587,1,21874,371,8/19/2021,8/29/2021,8/26/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47588,1,16428,379,8/20/2021,8/30/2021,8/27/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47589,1,14036,383,8/20/2021,8/30/2021,8/27/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47590,1,26312,356,8/20/2021,8/30/2021,8/27/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47591,1,26313,360,8/20/2021,8/30/2021,8/27/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47592,1,24614,385,8/20/2021,8/30/2021,8/27/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47593,1,26135,325,8/20/2021,8/30/2021,8/27/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47594,1,26154,343,8/20/2021,8/30/2021,8/27/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47595,1,14186,369,8/21/2021,8/31/2021,8/28/2021,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47596,1,16199,373,8/21/2021,8/31/2021,8/28/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47597,1,25971,373,8/21/2021,8/31/2021,8/28/2021,6,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47598,1,26306,358,8/21/2021,8/31/2021,8/28/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47599,1,26327,362,8/21/2021,8/31/2021,8/28/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO47600,1,17188,389,8/22/2021,9/1/2021,8/29/2021,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47601,1,14192,379,8/22/2021,9/1/2021,8/29/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47602,1,19174,323,8/22/2021,9/1/2021,8/29/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO47603,1,21562,379,8/22/2021,9/1/2021,8/29/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47604,1,21876,375,8/22/2021,9/1/2021,8/29/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47605,1,17187,389,8/23/2021,9/2/2021,8/30/2021,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47606,1,15928,375,8/23/2021,9/2/2021,8/30/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47607,1,14081,389,8/23/2021,9/2/2021,8/30/2021,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47608,1,26322,352,8/23/2021,9/2/2021,8/30/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47609,1,15309,335,8/23/2021,9/2/2021,8/30/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47610,1,27075,339,8/23/2021,9/2/2021,8/30/2021,6,1,782.99,486.7066,782.99,62.6392,19.5748
SO47611,1,26140,331,8/23/2021,9/2/2021,8/30/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47612,1,16465,369,8/24/2021,9/3/2021,8/31/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47613,1,14037,387,8/24/2021,9/3/2021,8/31/2021,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47614,1,15302,331,8/24/2021,9/3/2021,8/31/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47615,1,15329,343,8/24/2021,9/3/2021,8/31/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO47616,1,21873,371,8/24/2021,9/3/2021,8/31/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47617,1,21943,377,8/24/2021,9/3/2021,8/31/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47618,1,21947,379,8/24/2021,9/3/2021,8/31/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47619,1,12689,356,8/24/2021,9/3/2021,8/31/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47620,1,12239,352,8/24/2021,9/3/2021,8/31/2021,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47621,1,14044,385,8/25/2021,9/4/2021,9/1/2021,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO47622,1,20837,339,8/25/2021,9/4/2021,9/1/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO47623,1,21569,369,8/25/2021,9/4/2021,9/1/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47624,1,21949,371,8/25/2021,9/4/2021,9/1/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47625,1,21958,377,8/25/2021,9/4/2021,9/1/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO47626,1,26150,321,8/25/2021,9/4/2021,9/1/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO47627,1,16444,370,8/26/2021,9/5/2021,9/2/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47628,1,16509,369,8/26/2021,9/5/2021,9/2/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47629,1,15685,370,8/26/2021,9/5/2021,9/2/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO47630,1,26311,354,8/26/2021,9/5/2021,9/2/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO47631,1,26325,352,8/26/2021,9/5/2021,9/2/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
