SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO44271,1,13846,314,8/31/2020,9/10/2020,9/7/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44272,1,12256,311,8/31/2020,9/10/2020,9/7/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44273,1,28147,311,8/31/2020,9/10/2020,9/7/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44274,1,28152,314,8/31/2020,9/10/2020,9/7/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44275,1,17256,311,8/31/2020,9/10/2020,9/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44276,1,17277,313,8/31/2020,9/10/2020,9/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44277,1,17288,311,8/31/2020,9/10/2020,9/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44278,1,17293,310,8/31/2020,9/10/2020,9/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44279,1,17326,313,8/31/2020,9/10/2020,9/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44320,1,14429,314,9/1/2020,9/11/2020,9/8/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44321,1,28222,311,9/1/2020,9/11/2020,9/8/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44322,1,17975,328,9/1/2020,9/11/2020,9/8/2020,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44323,1,11072,344,9/1/2020,9/11/2020,9/8/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44324,1,12267,311,9/2/2020,9/12/2020,9/9/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44325,1,11095,351,9/2/2020,9/12/2020,9/9/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44326,1,17728,312,9/2/2020,9/12/2020,9/9/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44327,1,28598,314,9/3/2020,9/13/2020,9/10/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44328,1,17921,310,9/3/2020,9/13/2020,9/10/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44329,1,17904,311,9/3/2020,9/13/2020,9/10/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44330,1,28199,312,9/3/2020,9/13/2020,9/10/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44331,1,28257,311,9/4/2020,9/14/2020,9/11/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44332,1,17510,310,9/4/2020,9/14/2020,9/11/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44333,1,11343,345,9/5/2020,9/15/2020,9/12/2020,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44334,1,28273,311,9/5/2020,9/15/2020,9/12/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44335,1,20165,324,9/5/2020,9/15/2020,9/12/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44336,1,25895,345,9/5/2020,9/15/2020,9/12/2020,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44337,1,11097,351,9/5/2020,9/15/2020,9/12/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44338,1,18188,314,9/5/2020,9/15/2020,9/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44339,1,18189,311,9/5/2020,9/15/2020,9/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44340,1,17354,314,9/5/2020,9/15/2020,9/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44341,1,25905,348,9/6/2020,9/16/2020,9/13/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44342,1,14610,320,9/6/2020,9/16/2020,9/13/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44343,1,17920,314,9/6/2020,9/16/2020,9/13/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44344,1,14427,310,9/7/2020,9/17/2020,9/14/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44345,1,28200,313,9/7/2020,9/17/2020,9/14/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44346,1,14602,336,9/7/2020,9/17/2020,9/14/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44347,1,17911,312,9/7/2020,9/17/2020,9/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44348,1,14159,313,9/8/2020,9/18/2020,9/15/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44349,1,28243,311,9/8/2020,9/18/2020,9/15/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44350,1,28244,312,9/8/2020,9/18/2020,9/15/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44351,1,28271,314,9/8/2020,9/18/2020,9/15/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44352,1,28297,311,9/8/2020,9/18/2020,9/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44353,1,14591,326,9/8/2020,9/18/2020,9/15/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44354,1,14603,336,9/8/2020,9/18/2020,9/15/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44355,1,11093,347,9/8/2020,9/18/2020,9/15/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44356,1,11099,345,9/8/2020,9/18/2020,9/15/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44357,1,17511,310,9/8/2020,9/18/2020,9/15/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44358,1,17732,310,9/8/2020,9/18/2020,9/15/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44359,1,14525,311,9/9/2020,9/19/2020,9/16/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44360,1,14158,311,9/9/2020,9/19/2020,9/16/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44361,1,13686,310,9/9/2020,9/19/2020,9/16/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44362,1,28259,310,9/9/2020,9/19/2020,9/16/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44363,1,28285,312,9/9/2020,9/19/2020,9/16/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44364,1,11092,348,9/9/2020,9/19/2020,9/16/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44365,1,17912,313,9/9/2020,9/19/2020,9/16/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44366,1,17502,313,9/9/2020,9/19/2020,9/16/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44367,1,25562,328,9/9/2020,9/19/2020,9/16/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44368,1,14150,314,9/10/2020,9/20/2020,9/17/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44369,1,28250,310,9/10/2020,9/20/2020,9/17/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44370,1,18193,313,9/10/2020,9/20/2020,9/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44371,1,17514,311,9/10/2020,9/20/2020,9/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44372,1,17736,310,9/10/2020,9/20/2020,9/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44373,1,13767,310,9/11/2020,9/21/2020,9/18/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44374,1,14157,310,9/11/2020,9/21/2020,9/18/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44375,1,14183,310,9/11/2020,9/21/2020,9/18/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44376,1,29399,349,9/11/2020,9/21/2020,9/18/2020,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44377,1,28234,310,9/11/2020,9/21/2020,9/18/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44378,1,25903,349,9/11/2020,9/21/2020,9/18/2020,1,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44379,1,11080,351,9/11/2020,9/21/2020,9/18/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44380,1,17915,310,9/11/2020,9/21/2020,9/18/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44381,1,14191,313,9/12/2020,9/22/2020,9/19/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44382,1,11341,347,9/12/2020,9/22/2020,9/19/2020,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44383,1,28268,310,9/12/2020,9/22/2020,9/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44384,1,28296,311,9/12/2020,9/22/2020,9/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44385,1,28298,314,9/12/2020,9/22/2020,9/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44386,1,28587,312,9/12/2020,9/22/2020,9/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44387,1,11096,351,9/12/2020,9/22/2020,9/19/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44388,1,17924,310,9/12/2020,9/22/2020,9/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44389,1,17925,313,9/12/2020,9/22/2020,9/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44390,1,17353,314,9/12/2020,9/22/2020,9/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44391,1,17730,313,9/12/2020,9/22/2020,9/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44392,1,17910,314,9/12/2020,9/22/2020,9/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44393,1,29398,345,9/13/2020,9/23/2020,9/20/2020,8,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44394,1,28246,313,9/13/2020,9/23/2020,9/20/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44395,1,28339,314,9/13/2020,9/23/2020,9/20/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44396,1,25901,345,9/13/2020,9/23/2020,9/20/2020,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44397,1,14596,330,9/13/2020,9/23/2020,9/20/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44398,1,17733,312,9/13/2020,9/23/2020,9/20/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44399,1,28240,311,9/14/2020,9/24/2020,9/21/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44400,1,28588,312,9/14/2020,9/24/2020,9/21/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44401,1,17515,312,9/14/2020,9/24/2020,9/21/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44402,1,13666,314,9/15/2020,9/25/2020,9/22/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44403,1,19844,350,9/15/2020,9/25/2020,9/22/2020,6,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44404,1,28221,314,9/16/2020,9/26/2020,9/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44405,1,28224,310,9/16/2020,9/26/2020,9/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44406,1,28299,313,9/16/2020,9/26/2020,9/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44407,1,11077,351,9/16/2020,9/26/2020,9/23/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44408,1,11103,351,9/16/2020,9/26/2020,9/23/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44409,1,25563,320,9/16/2020,9/26/2020,9/23/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44410,1,28223,310,9/17/2020,9/27/2020,9/24/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44411,1,28584,312,9/17/2020,9/27/2020,9/24/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44412,1,11100,349,9/17/2020,9/27/2020,9/24/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44413,1,13606,310,9/18/2020,9/28/2020,9/25/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44414,1,28340,311,9/18/2020,9/28/2020,9/25/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44415,1,28355,312,9/18/2020,9/28/2020,9/25/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44416,1,11069,345,9/18/2020,9/28/2020,9/25/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44417,1,17917,311,9/18/2020,9/28/2020,9/25/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44418,1,17919,311,9/18/2020,9/28/2020,9/25/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44419,1,17352,310,9/18/2020,9/28/2020,9/25/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44420,1,17512,311,9/18/2020,9/28/2020,9/25/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44421,1,13607,313,9/19/2020,9/29/2020,9/26/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44422,1,19353,326,9/19/2020,9/29/2020,9/26/2020,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44423,1,28586,313,9/19/2020,9/29/2020,9/26/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44424,1,17916,312,9/19/2020,9/29/2020,9/26/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44425,1,17504,311,9/19/2020,9/29/2020,9/26/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44426,1,13770,314,9/20/2020,9/30/2020,9/27/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44427,1,14146,314,9/20/2020,9/30/2020,9/27/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44428,1,28362,313,9/20/2020,9/30/2020,9/27/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44429,1,28583,314,9/20/2020,9/30/2020,9/27/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44430,1,17927,313,9/20/2020,9/30/2020,9/27/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44431,1,17725,312,9/20/2020,9/30/2020,9/27/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44432,1,14165,314,9/21/2020,10/1/2020,9/28/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44433,1,28270,312,9/21/2020,10/1/2020,9/28/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44434,1,28580,310,9/21/2020,10/1/2020,9/28/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44435,1,28573,312,9/22/2020,10/2/2020,9/29/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44436,1,26630,322,9/22/2020,10/2/2020,9/29/2020,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44437,1,11076,344,9/22/2020,10/2/2020,9/29/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44438,1,17909,312,9/22/2020,10/2/2020,9/29/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44439,1,14195,310,9/23/2020,10/3/2020,9/30/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44440,1,12261,312,9/23/2020,10/3/2020,9/30/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44441,1,22118,312,9/23/2020,10/3/2020,9/30/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44442,1,14599,334,9/23/2020,10/3/2020,9/30/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44443,1,17370,310,9/23/2020,10/3/2020,9/30/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44444,1,13697,311,9/24/2020,10/4/2020,10/1/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44445,1,17478,314,9/25/2020,10/5/2020,10/2/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44446,1,17914,313,9/25/2020,10/5/2020,10/2/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44447,1,12265,312,9/26/2020,10/6/2020,10/3/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44448,1,28264,311,9/26/2020,10/6/2020,10/3/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44449,1,28293,312,9/26/2020,10/6/2020,10/3/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44450,1,28294,310,9/26/2020,10/6/2020,10/3/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44451,1,28295,313,9/26/2020,10/6/2020,10/3/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44452,1,20164,332,9/26/2020,10/6/2020,10/3/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44453,1,17923,310,9/26/2020,10/6/2020,10/3/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44454,1,17926,310,9/26/2020,10/6/2020,10/3/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44455,1,17513,312,9/26/2020,10/6/2020,10/3/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44456,1,25560,320,9/26/2020,10/6/2020,10/3/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44457,1,28196,311,9/27/2020,10/7/2020,10/4/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44458,1,28247,314,9/27/2020,10/7/2020,10/4/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44459,1,28288,314,9/27/2020,10/7/2020,10/4/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44460,1,20150,334,9/27/2020,10/7/2020,10/4/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44461,1,17918,313,9/27/2020,10/7/2020,10/4/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44462,1,14155,311,9/28/2020,10/8/2020,10/5/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44463,1,19340,332,9/28/2020,10/8/2020,10/5/2020,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44464,1,22120,314,9/28/2020,10/8/2020,10/5/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44465,1,14613,320,9/28/2020,10/8/2020,10/5/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44466,1,26640,334,9/28/2020,10/8/2020,10/5/2020,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44467,1,11070,346,9/28/2020,10/8/2020,10/5/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44468,1,11075,351,9/28/2020,10/8/2020,10/5/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44469,1,17734,314,9/28/2020,10/8/2020,10/5/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44470,1,17735,313,9/28/2020,10/8/2020,10/5/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44471,1,25561,322,9/28/2020,10/8/2020,10/5/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44472,1,13685,312,9/29/2020,10/9/2020,10/6/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44473,1,28255,312,9/29/2020,10/9/2020,10/6/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44474,1,14601,330,9/29/2020,10/9/2020,10/6/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44475,1,11101,345,9/29/2020,10/9/2020,10/6/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44476,1,17913,314,9/29/2020,10/9/2020,10/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44477,1,17922,310,9/29/2020,10/9/2020,10/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44478,1,17726,314,9/29/2020,10/9/2020,10/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44479,1,29391,350,9/30/2020,10/10/2020,10/7/2020,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44480,1,25891,350,9/30/2020,10/10/2020,10/7/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44571,1,29448,347,10/1/2020,10/11/2020,10/8/2020,8,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44572,1,28664,314,10/1/2020,10/11/2020,10/8/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44573,1,25917,347,10/1/2020,10/11/2020,10/8/2020,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44574,1,11107,349,10/1/2020,10/11/2020,10/8/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44575,1,11110,344,10/1/2020,10/11/2020,10/8/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44576,1,28660,313,10/1/2020,10/11/2020,10/8/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44577,1,28667,314,10/2/2020,10/12/2020,10/9/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44578,1,28653,314,10/2/2020,10/12/2020,10/9/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44579,1,28662,312,10/2/2020,10/12/2020,10/9/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44580,1,13782,314,10/3/2020,10/13/2020,10/10/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44581,1,11108,348,10/3/2020,10/13/2020,10/10/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44582,1,11134,346,10/3/2020,10/13/2020,10/10/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44583,1,18210,310,10/3/2020,10/13/2020,10/10/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44584,1,28671,313,10/4/2020,10/14/2020,10/11/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44585,1,28790,312,10/4/2020,10/14/2020,10/11/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44586,1,28794,314,10/4/2020,10/14/2020,10/11/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44587,1,28627,311,10/4/2020,10/14/2020,10/11/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44588,1,26683,342,10/4/2020,10/14/2020,10/11/2020,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44589,1,11104,346,10/4/2020,10/14/2020,10/11/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44590,1,13795,310,10/5/2020,10/15/2020,10/12/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44591,1,17987,330,10/5/2020,10/15/2020,10/12/2020,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44592,1,28761,314,10/5/2020,10/15/2020,10/12/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44593,1,28645,313,10/5/2020,10/15/2020,10/12/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44594,1,18250,310,10/5/2020,10/15/2020,10/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44595,1,11124,345,10/5/2020,10/15/2020,10/12/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44596,1,18238,313,10/5/2020,10/15/2020,10/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44597,1,12290,310,10/6/2020,10/16/2020,10/13/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44598,1,29400,348,10/6/2020,10/16/2020,10/13/2020,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44599,1,28792,310,10/6/2020,10/16/2020,10/13/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44600,1,18243,314,10/6/2020,10/16/2020,10/13/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44601,1,11117,345,10/6/2020,10/16/2020,10/13/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44602,1,14702,314,10/7/2020,10/17/2020,10/14/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44603,1,20167,342,10/7/2020,10/17/2020,10/14/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44604,1,19364,322,10/7/2020,10/17/2020,10/14/2020,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44605,1,28672,314,10/7/2020,10/17/2020,10/14/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44606,1,28772,313,10/7/2020,10/17/2020,10/14/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44607,1,28774,310,10/7/2020,10/17/2020,10/14/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44608,1,18200,313,10/7/2020,10/17/2020,10/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44609,1,18220,311,10/7/2020,10/17/2020,10/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44610,1,18241,313,10/7/2020,10/17/2020,10/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44611,1,13778,314,10/8/2020,10/18/2020,10/15/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44612,1,28675,311,10/8/2020,10/18/2020,10/15/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44613,1,28628,313,10/8/2020,10/18/2020,10/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44614,1,28650,312,10/8/2020,10/18/2020,10/15/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44615,1,28654,314,10/8/2020,10/18/2020,10/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44616,1,28655,314,10/8/2020,10/18/2020,10/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44617,1,28666,313,10/8/2020,10/18/2020,10/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44618,1,18205,314,10/8/2020,10/18/2020,10/15/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44619,1,13789,312,10/9/2020,10/19/2020,10/16/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44620,1,18204,312,10/9/2020,10/19/2020,10/16/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
