SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO55743,2,11203,488,9/7/2022,9/17/2022,9/14/2022,6,1,53.99,41.5723,53.99,4.3192,1.3498
SO55744,1,16610,536,9/7/2022,9/17/2022,9/14/2022,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO55744,2,16610,528,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55745,1,16171,536,9/7/2022,9/17/2022,9/14/2022,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO55745,2,16171,480,9/7/2022,9/17/2022,9/14/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55746,1,21990,537,9/7/2022,9/17/2022,9/14/2022,9,1,35,13.09,35,2.8,0.875
SO55746,2,21990,528,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55746,3,21990,214,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55746,4,21990,463,9/7/2022,9/17/2022,9/14/2022,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO55747,1,25219,528,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55747,2,25219,222,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55748,1,12372,528,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55748,2,12372,480,9/7/2022,9/17/2022,9/14/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55749,1,15811,540,9/7/2022,9/17/2022,9/14/2022,9,1,32.6,12.1924,32.6,2.608,0.815
SO55749,2,15811,529,9/7/2022,9/17/2022,9/14/2022,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO55749,3,15811,480,9/7/2022,9/17/2022,9/14/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55750,1,18192,222,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55751,1,15639,480,9/7/2022,9/17/2022,9/14/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55752,1,13121,487,9/7/2022,9/17/2022,9/14/2022,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO55753,1,18719,489,9/7/2022,9/17/2022,9/14/2022,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO55754,1,23939,582,9/7/2022,9/17/2022,9/14/2022,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO55754,2,23939,479,9/7/2022,9/17/2022,9/14/2022,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO55755,1,11632,529,9/7/2022,9/17/2022,9/14/2022,6,1,3.99,1.4923,3.99,0.3192,0.0998
SO55755,2,11632,538,9/7/2022,9/17/2022,9/14/2022,6,1,21.49,8.0373,21.49,1.7192,0.5373
SO55755,3,11632,214,9/7/2022,9/17/2022,9/14/2022,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO55755,4,11632,463,9/7/2022,9/17/2022,9/14/2022,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO55756,1,11287,535,9/7/2022,9/17/2022,9/14/2022,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO55757,1,22727,528,9/7/2022,9/17/2022,9/14/2022,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO55757,2,22727,536,9/7/2022,9/17/2022,9/14/2022,1,1,29.99,11.2163,29.99,2.3992,0.7498
SO55758,1,22729,536,9/7/2022,9/17/2022,9/14/2022,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO55758,2,22729,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55758,3,22729,217,9/7/2022,9/17/2022,9/14/2022,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO55759,1,11661,536,9/7/2022,9/17/2022,9/14/2022,6,1,29.99,11.2163,29.99,2.3992,0.7498
SO55759,2,11661,528,9/7/2022,9/17/2022,9/14/2022,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO55759,3,11661,214,9/7/2022,9/17/2022,9/14/2022,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO55760,1,22077,536,9/7/2022,9/17/2022,9/14/2022,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO55761,1,24223,536,9/7/2022,9/17/2022,9/14/2022,1,1,29.99,11.2163,29.99,2.3992,0.7498
SO55761,2,24223,480,9/7/2022,9/17/2022,9/14/2022,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO55762,1,21780,478,9/7/2022,9/17/2022,9/14/2022,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO55762,2,21780,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55762,3,21780,487,9/7/2022,9/17/2022,9/14/2022,4,1,54.99,20.5663,54.99,4.3992,1.3748
SO55762,4,21780,484,9/7/2022,9/17/2022,9/14/2022,4,1,7.95,2.9733,7.95,0.636,0.1988
SO55763,1,23007,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55763,2,23007,478,9/7/2022,9/17/2022,9/14/2022,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO55764,1,15879,476,9/7/2022,9/17/2022,9/14/2022,6,1,69.99,26.1763,69.99,5.5992,1.7498
SO55765,1,19135,476,9/7/2022,9/17/2022,9/14/2022,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO55766,1,16884,477,9/7/2022,9/17/2022,9/14/2022,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO55766,2,16884,222,9/7/2022,9/17/2022,9/14/2022,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO55767,1,15368,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55767,2,15368,480,9/7/2022,9/17/2022,9/14/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55768,1,14445,485,9/7/2022,9/17/2022,9/14/2022,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO55768,2,14445,478,9/7/2022,9/17/2022,9/14/2022,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO55768,3,14445,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55768,4,14445,473,9/7/2022,9/17/2022,9/14/2022,4,1,63.5,23.749,63.5,5.08,1.5875
SO55769,1,14243,485,9/7/2022,9/17/2022,9/14/2022,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO55769,2,14243,231,9/7/2022,9/17/2022,9/14/2022,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO55770,1,15273,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55770,2,15273,222,9/7/2022,9/17/2022,9/14/2022,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO55770,3,15273,471,9/7/2022,9/17/2022,9/14/2022,4,1,63.5,23.749,63.5,5.08,1.5875
SO55771,1,18407,485,9/7/2022,9/17/2022,9/14/2022,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO55771,2,18407,481,9/7/2022,9/17/2022,9/14/2022,6,1,8.99,3.3623,8.99,0.7192,0.2248
SO55772,1,19926,528,9/7/2022,9/17/2022,9/14/2022,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO55772,2,19926,222,9/7/2022,9/17/2022,9/14/2022,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO55773,1,14422,540,9/7/2022,9/17/2022,9/14/2022,8,1,32.6,12.1924,32.6,2.608,0.815
SO55773,2,14422,529,9/7/2022,9/17/2022,9/14/2022,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO55773,3,14422,480,9/7/2022,9/17/2022,9/14/2022,8,1,2.29,0.8565,2.29,0.1832,0.0573
SO55774,1,14943,485,9/7/2022,9/17/2022,9/14/2022,8,1,21.98,8.2205,21.98,1.7584,0.5495
SO55774,2,14943,478,9/7/2022,9/17/2022,9/14/2022,8,1,9.99,3.7363,9.99,0.7992,0.2498
SO55774,3,14943,477,9/7/2022,9/17/2022,9/14/2022,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO55775,1,18014,473,9/7/2022,9/17/2022,9/14/2022,7,1,63.5,23.749,63.5,5.08,1.5875
SO55775,2,18014,536,9/7/2022,9/17/2022,9/14/2022,7,1,29.99,11.2163,29.99,2.3992,0.7498
SO55776,1,21843,225,9/7/2022,9/17/2022,9/14/2022,8,1,8.99,6.9223,8.99,0.7192,0.2248
SO55776,2,21843,477,9/7/2022,9/17/2022,9/14/2022,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO55777,1,24035,477,9/7/2022,9/17/2022,9/14/2022,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO55777,2,24035,482,9/7/2022,9/17/2022,9/14/2022,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO55778,1,22804,529,9/7/2022,9/17/2022,9/14/2022,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO55778,2,22804,228,9/7/2022,9/17/2022,9/14/2022,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO55779,1,25524,529,9/7/2022,9/17/2022,9/14/2022,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO55779,2,25524,538,9/7/2022,9/17/2022,9/14/2022,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO55780,1,12603,530,9/7/2022,9/17/2022,9/14/2022,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO55780,2,12603,541,9/7/2022,9/17/2022,9/14/2022,10,1,28.99,10.8423,28.99,2.3192,0.7248
SO55780,3,12603,467,9/7/2022,9/17/2022,9/14/2022,10,1,24.49,9.1593,24.49,1.9592,0.6123
SO55780,4,12603,234,9/7/2022,9/17/2022,9/14/2022,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO55781,1,25299,530,9/7/2022,9/17/2022,9/14/2022,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO55782,1,11499,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55782,2,11499,537,9/7/2022,9/17/2022,9/14/2022,4,1,35,13.09,35,2.8,0.875
SO55782,3,11499,485,9/7/2022,9/17/2022,9/14/2022,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO55782,4,11499,484,9/7/2022,9/17/2022,9/14/2022,4,1,7.95,2.9733,7.95,0.636,0.1988
SO55783,1,16643,485,9/7/2022,9/17/2022,9/14/2022,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO55783,2,16643,222,9/7/2022,9/17/2022,9/14/2022,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO55784,1,16506,485,9/7/2022,9/17/2022,9/14/2022,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO55784,2,16506,482,9/7/2022,9/17/2022,9/14/2022,6,1,8.99,3.3623,8.99,0.7192,0.2248
SO55785,1,15863,485,9/7/2022,9/17/2022,9/14/2022,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO55785,2,15863,487,9/7/2022,9/17/2022,9/14/2022,6,1,54.99,20.5663,54.99,4.3992,1.3748
SO55785,3,15863,463,9/7/2022,9/17/2022,9/14/2022,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO55786,1,12960,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55786,2,12960,537,9/7/2022,9/17/2022,9/14/2022,4,1,35,13.09,35,2.8,0.875
SO55786,3,12960,480,9/7/2022,9/17/2022,9/14/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55787,1,12722,478,9/7/2022,9/17/2022,9/14/2022,8,1,9.99,3.7363,9.99,0.7992,0.2498
SO55787,2,12722,477,9/7/2022,9/17/2022,9/14/2022,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO55787,3,12722,467,9/7/2022,9/17/2022,9/14/2022,8,1,24.49,9.1593,24.49,1.9592,0.6123
SO55788,1,17119,485,9/7/2022,9/17/2022,9/14/2022,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO55789,1,13069,597,9/7/2022,9/17/2022,9/14/2022,1,1,539.99,294.5797,539.99,43.1992,13.4998
SO55789,2,13069,478,9/7/2022,9/17/2022,9/14/2022,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO55790,1,19111,594,9/7/2022,9/17/2022,9/14/2022,4,1,564.99,308.2179,564.99,45.1992,14.1248
SO55790,2,19111,535,9/7/2022,9/17/2022,9/14/2022,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO55790,3,19111,528,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55790,4,19111,478,9/7/2022,9/17/2022,9/14/2022,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO55790,5,19111,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55791,1,13068,595,9/7/2022,9/17/2022,9/14/2022,4,1,564.99,308.2179,564.99,45.1992,14.1248
SO55791,2,13068,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55791,3,13068,478,9/7/2022,9/17/2022,9/14/2022,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO55791,4,13068,489,9/7/2022,9/17/2022,9/14/2022,4,1,53.99,41.5723,53.99,4.3192,1.3498
SO55792,1,13993,587,9/7/2022,9/17/2022,9/14/2022,4,1,769.49,419.7784,769.49,61.5592,19.2373
SO55792,2,13993,214,9/7/2022,9/17/2022,9/14/2022,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO55793,1,14080,588,9/7/2022,9/17/2022,9/14/2022,1,1,769.49,419.7784,769.49,61.5592,19.2373
SO55793,2,14080,476,9/7/2022,9/17/2022,9/14/2022,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO55793,3,14080,225,9/7/2022,9/17/2022,9/14/2022,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO55794,1,13203,359,9/7/2022,9/17/2022,9/14/2022,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO55794,2,13203,478,9/7/2022,9/17/2022,9/14/2022,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO55794,3,13203,477,9/7/2022,9/17/2022,9/14/2022,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO55795,1,12438,357,9/7/2022,9/17/2022,9/14/2022,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO55796,1,16707,588,9/7/2022,9/17/2022,9/14/2022,9,1,769.49,419.7784,769.49,61.5592,19.2373
SO55796,2,16707,536,9/7/2022,9/17/2022,9/14/2022,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO55797,1,14304,587,9/7/2022,9/17/2022,9/14/2022,9,1,769.49,419.7784,769.49,61.5592,19.2373
SO55798,1,20997,606,9/7/2022,9/17/2022,9/14/2022,9,1,539.99,343.6496,539.99,43.1992,13.4998
SO55798,2,20997,477,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55798,3,20997,479,9/7/2022,9/17/2022,9/14/2022,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO55798,4,20997,225,9/7/2022,9/17/2022,9/14/2022,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO55799,1,29195,573,9/7/2022,9/17/2022,9/14/2022,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO55799,2,29195,217,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55800,1,19559,376,9/7/2022,9/17/2022,9/14/2022,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO55800,2,19559,214,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55801,1,19084,376,9/7/2022,9/17/2022,9/14/2022,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO55801,2,19084,529,9/7/2022,9/17/2022,9/14/2022,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO55801,3,19084,540,9/7/2022,9/17/2022,9/14/2022,9,1,32.6,12.1924,32.6,2.608,0.815
SO55801,4,19084,214,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55802,1,15832,600,9/7/2022,9/17/2022,9/14/2022,9,1,539.99,294.5797,539.99,43.1992,13.4998
SO55803,1,24347,573,9/7/2022,9/17/2022,9/14/2022,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO55803,2,24347,214,9/7/2022,9/17/2022,9/14/2022,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO55804,1,24351,564,9/7/2022,9/17/2022,9/14/2022,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO55804,2,24351,225,9/7/2022,9/17/2022,9/14/2022,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO55805,1,22043,606,9/7/2022,9/17/2022,9/14/2022,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO55805,2,22043,479,9/7/2022,9/17/2022,9/14/2022,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO55805,3,22043,477,9/7/2022,9/17/2022,9/14/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55805,4,22043,214,9/7/2022,9/17/2022,9/14/2022,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO55806,1,18641,386,9/7/2022,9/17/2022,9/14/2022,6,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO55807,1,19993,382,9/7/2022,9/17/2022,9/14/2022,1,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO55807,2,19993,479,9/7/2022,9/17/2022,9/14/2022,1,1,8.99,3.3623,8.99,0.7192,0.2248
SO55807,3,19993,477,9/7/2022,9/17/2022,9/14/2022,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO55807,4,19993,237,9/7/2022,9/17/2022,9/14/2022,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO55808,1,23232,386,9/7/2022,9/17/2022,9/14/2022,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO55809,1,23752,390,9/7/2022,9/17/2022,9/14/2022,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO55809,2,23752,225,9/7/2022,9/17/2022,9/14/2022,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO55809,3,23752,217,9/7/2022,9/17/2022,9/14/2022,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO55810,1,25757,605,9/7/2022,9/17/2022,9/14/2022,10,1,539.99,343.6496,539.99,43.1992,13.4998
SO55810,2,25757,538,9/7/2022,9/17/2022,9/14/2022,10,1,21.49,8.0373,21.49,1.7192,0.5373
SO55810,3,25757,529,9/7/2022,9/17/2022,9/14/2022,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO55810,4,25757,473,9/7/2022,9/17/2022,9/14/2022,10,1,63.5,23.749,63.5,5.08,1.5875
SO55811,1,12301,561,9/7/2022,9/17/2022,9/14/2022,7,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO55811,2,12301,217,9/7/2022,9/17/2022,9/14/2022,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO55811,3,12301,231,9/7/2022,9/17/2022,9/14/2022,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO55811,4,12301,467,9/7/2022,9/17/2022,9/14/2022,7,1,24.49,9.1593,24.49,1.9592,0.6123
SO55812,1,14276,567,9/7/2022,9/17/2022,9/14/2022,9,1,742.35,461.4448,742.35,59.388,18.5588
SO55812,2,14276,479,9/7/2022,9/17/2022,9/14/2022,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO55812,3,14276,477,9/7/2022,9/17/2022,9/14/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55812,4,14276,214,9/7/2022,9/17/2022,9/14/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55812,5,14276,463,9/7/2022,9/17/2022,9/14/2022,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO55813,1,12282,353,9/8/2022,9/18/2022,9/15/2022,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO55814,1,14064,577,9/8/2022,9/18/2022,9/15/2022,9,1,1214.85,755.1508,1214.85,97.188,30.3713
SO55814,2,14064,217,9/8/2022,9/18/2022,9/15/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55814,3,14064,489,9/8/2022,9/18/2022,9/15/2022,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO55815,1,11711,477,9/8/2022,9/18/2022,9/15/2022,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO55815,2,11711,479,9/8/2022,9/18/2022,9/15/2022,6,1,8.99,3.3623,8.99,0.7192,0.2248
SO55816,1,11094,535,9/8/2022,9/18/2022,9/15/2022,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO55816,2,11094,528,9/8/2022,9/18/2022,9/15/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55817,1,14237,529,9/8/2022,9/18/2022,9/15/2022,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO55817,2,14237,539,9/8/2022,9/18/2022,9/15/2022,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO55817,3,14237,480,9/8/2022,9/18/2022,9/15/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55818,1,20419,477,9/8/2022,9/18/2022,9/15/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55819,1,15216,477,9/8/2022,9/18/2022,9/15/2022,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO55819,2,15216,478,9/8/2022,9/18/2022,9/15/2022,9,1,9.99,3.7363,9.99,0.7992,0.2498
SO55819,3,15216,214,9/8/2022,9/18/2022,9/15/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55819,4,15216,465,9/8/2022,9/18/2022,9/15/2022,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO55820,1,15810,540,9/8/2022,9/18/2022,9/15/2022,9,1,32.6,12.1924,32.6,2.608,0.815
SO55820,2,15810,480,9/8/2022,9/18/2022,9/15/2022,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO55821,1,13149,217,9/8/2022,9/18/2022,9/15/2022,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO55822,1,24718,580,9/8/2022,9/18/2022,9/15/2022,8,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO55822,2,24718,237,9/8/2022,9/18/2022,9/15/2022,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO55823,1,20150,374,9/8/2022,9/18/2022,9/15/2022,10,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO55823,2,20150,529,9/8/2022,9/18/2022,9/15/2022,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO55823,3,20150,540,9/8/2022,9/18/2022,9/15/2022,10,1,32.6,12.1924,32.6,2.608,0.815
SO55823,4,20150,217,9/8/2022,9/18/2022,9/15/2022,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO55823,5,20150,228,9/8/2022,9/18/2022,9/15/2022,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO55824,1,13799,587,9/8/2022,9/18/2022,9/15/2022,7,1,769.49,419.7784,769.49,61.5592,19.2373
SO55824,2,13799,231,9/8/2022,9/18/2022,9/15/2022,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO55824,3,13799,225,9/8/2022,9/18/2022,9/15/2022,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO55825,1,15653,587,9/8/2022,9/18/2022,9/15/2022,10,1,769.49,419.7784,769.49,61.5592,19.2373
SO55825,2,15653,528,9/8/2022,9/18/2022,9/15/2022,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO55825,3,15653,536,9/8/2022,9/18/2022,9/15/2022,10,1,29.99,11.2163,29.99,2.3992,0.7498
SO55825,4,15653,214,9/8/2022,9/18/2022,9/15/2022,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO55825,5,15653,225,9/8/2022,9/18/2022,9/15/2022,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO55826,1,11223,490,9/8/2022,9/18/2022,9/15/2022,6,1,53.99,41.5723,53.99,4.3192,1.3498
SO55827,1,11221,529,9/8/2022,9/18/2022,9/15/2022,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO55828,1,28127,530,9/8/2022,9/18/2022,9/15/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55829,1,29089,529,9/8/2022,9/18/2022,9/15/2022,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO55829,2,29089,480,9/8/2022,9/18/2022,9/15/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55830,1,27680,529,9/8/2022,9/18/2022,9/15/2022,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO55830,2,27680,538,9/8/2022,9/18/2022,9/15/2022,4,1,21.49,8.0373,21.49,1.7192,0.5373
SO55830,3,27680,480,9/8/2022,9/18/2022,9/15/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55830,4,27680,484,9/8/2022,9/18/2022,9/15/2022,4,1,7.95,2.9733,7.95,0.636,0.1988
SO55831,1,26184,541,9/8/2022,9/18/2022,9/15/2022,1,1,28.99,10.8423,28.99,2.3192,0.7248
SO55831,2,26184,530,9/8/2022,9/18/2022,9/15/2022,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO55831,3,26184,480,9/8/2022,9/18/2022,9/15/2022,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO55832,1,28638,539,9/8/2022,9/18/2022,9/15/2022,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO55832,2,28638,225,9/8/2022,9/18/2022,9/15/2022,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO55832,3,28638,529,9/8/2022,9/18/2022,9/15/2022,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO55833,1,24827,540,9/8/2022,9/18/2022,9/15/2022,4,1,32.6,12.1924,32.6,2.608,0.815
SO55833,2,24827,480,9/8/2022,9/18/2022,9/15/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55834,1,13920,540,9/8/2022,9/18/2022,9/15/2022,6,1,32.6,12.1924,32.6,2.608,0.815
SO55834,2,13920,529,9/8/2022,9/18/2022,9/15/2022,6,1,3.99,1.4923,3.99,0.3192,0.0998
SO55834,3,13920,217,9/8/2022,9/18/2022,9/15/2022,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO55835,1,25343,535,9/8/2022,9/18/2022,9/15/2022,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO55836,1,25091,540,9/8/2022,9/18/2022,9/15/2022,4,1,32.6,12.1924,32.6,2.608,0.815
SO55836,2,25091,529,9/8/2022,9/18/2022,9/15/2022,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO55837,1,23364,536,9/8/2022,9/18/2022,9/15/2022,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO55837,2,23364,480,9/8/2022,9/18/2022,9/15/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO55838,1,23366,536,9/8/2022,9/18/2022,9/15/2022,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO55838,2,23366,528,9/8/2022,9/18/2022,9/15/2022,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO55838,3,23366,485,9/8/2022,9/18/2022,9/15/2022,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO55838,4,23366,480,9/8/2022,9/18/2022,9/15/2022,4,1,2.29,0.8565,2.29,0.1832,0.0573
